,title,label
4581,WRAPUP 14-Battle against coronavirus turns to Italy,"pandemic fears@ (Adds WHO statement on Italy in second paragraph, updates market reaction) * Italy infections jump to 220, 7 dead * Wall Street's fear gauge surges to one-year high * Afghanistan and Iraq report first cases * Chinese infections falling; Beijing reports zero new cases * Interactive graphic tracking global spread of coronavirus https://tmsnrt.rs/3aIRuz7 * Drone footage of queue for face masks in Daegu https://tmsnrt.rs/37WP6lA BEIJING/SEOUL, Feb 24 (Reuters) - The coronavirus death toll climbed to seven in Italy on Monday and several Middle East countries were dealing with their first infections, sending markets into a tailspin over fears of a global pandemic even as China eased curbs with no new cases reported in Beijing and other cities. While health experts have expected limited outbreaks beyond China, the rapid acceleration of cases in Italy going from three on Friday to 220 on Monday is concerning, the World Health Organization (WHO) said in a statement. Just as China put cities on lockdown, Italian authorities sealed off the worst-affected towns, closed schools and halted the carnival in Venice, where there were two cases. Shops are shut, bars are closed and people speak to each other from a safe distance in northern Italy. Markets are nervous that Europe could experience disruptions similar to China, where air traffic has been disrupted and global supply chains rattled for everything from medicine to cars to smartphones. But China's actions, especially in Wuhan - the epicenter of the outbreak - probably prevented hundreds of thousands of cases, said the head of the WHO delegation in China, Bruce Aylward, urging the rest of the world to learn the lesson of acting fast. ""They're at a point now where the number of cured people coming out of hospitals each day is much more than the sick going in,"" he said. The surge of cases outside mainland China triggered sharp falls in global markets as investors fled to safe havens. European equities markets suffered their biggest slump since mid-2016, gold soared to a seven-year high and oil tumbled 4%. The Dow Jones Industrials and S&P 500 posted their biggest one-day percentage drops in over two years and Nasdaq had one of its worst days since December 2018. All three indexes closed down more than 3% after notching record highs last week on optimism the coronavirus would not seriously hurt global economies. Wall Street's fear gauge, the CBOE Volatility Index, jumped to a one-year high. WHO chief Tedros Adhanom Ghebreyesus said the word ""pandemic"" did yet not fit the facts. ""We must focus on containment while preparing for a potential pandemic,"" he told reporters in Geneva, adding that the world was not witnessing an uncontained spread or large-scale deaths. The epidemic in China peaked between Jan. 23 and Feb. 2 and has been declining since, the WHO said. Dr. Mike Ryan, head of WHO's emergencies program, told reporters it was still possible to contain the virus and that it might appear each year like the flu. ""The virus may settle down into an endemic pattern of transmission, into a seasonal pattern of transmission, or it could accelerate into a full-blown global pandemic,"" he said in Geneva on Monday. ""And at this point, it is not possible to say which of those realities is going to happen."" In the United States, the White House is considering asking lawmakers for emergency funding to ramp up its response to the fast-spreading virus, a White House spokesman and an administration source said on Monday. Politico and the Washington Post had reported the Trump administration may request $1 billion. MEASURE OF RELIEF Liang Wannian of China's National Health Commission said while the rapid rise had been halted, the situation was still grim. He said over 3,000 medical staff had become infected, most in Hubei province surrounding Wuhan, probably due to the lack of protective gear and fatigue. Excluding Hubei, mainland China reported 11 new cases, the lowest since the national health authority started publishing nationwide daily figures on Jan. 20. Overall, China reported 409 new cases on the mainland, down from 648 a day earlier. That took the total number of cases to 77,150, while the death toll rose by 150 to 2,592. There was a measure of relief for the world's second-largest economy as more than 20 province-level jurisdictions, including Beijing and Shanghai, reported zero new infections. Outside mainland China, the outbreak has spread to some 29 countries and territories, with a death toll of about two dozen, according to a Reuters tally. South Korea reported 231 new cases, taking its total to 833. Many are in its fourth-largest city, Daegu, which became more isolated with Asiana Airlines and Korean Air suspending flights there until next month. Kuwait, Bahrain, Oman, Afghanistan and Iraq reported their first new coronavirus cases, all in people who had been to Iran, where the toll was 12 dead and 61 infected. Most of the Iran infections were in the Shi'ite Muslim holy city of Qom. A WHO team is due in Iran on Tuesday. Japan had 773 cases as of late Sunday, mostly on the cruise ship quarantined near Tokyo. In South Korea, drone footage https://share.insider.thomsonreuters.com/link?entryId=1tjqhog27w showed what appeared to be hundreds of people queuing up outside a Daegu supermarket to buy face masks. (Interactive graphic tracking global spread of coronavirus https://tmsnrt.rs/3aIRuz7) (Reporting by Gabreil Crossley and Ryan Woo in Beijing and Hyonhee Shin in Seoul; Additional reporting by Judy Hua, Huizhong Wu, Yawen Chen, Lusha Zhang and David Kirton in Beijing, Engen Tham in Shangai, Joyce Lee and Cynthia Kim in Seoul, Tom Westbrook in Singapore, Kate Kelland in London, Simon Johnson in Stockholm, Andrea Shalal in Riyadh, Stephanie Nebehay and Michael Shields in Geneva and Susan Heavey and Tim Ahmann in Washington; Writing by Robert Birsel, Nick Macfie and Lisa Shumaker; Editing by Simon Cameron-Moore, Mark Heinrich and Bill Berkrot)"
4582,Avoid this investing mistake as coronavirus fears grip the markets,REAL
4583,Wondering how the coronavirus will affect your 401(k)? Look to history,REAL
4584,Global stocks roiled as Italy and South Korea sound coronavirus alarm,REAL
4585,A Vaccine Won’t Stop the New Coronavirus - The Atlantic,FAKE
4586,Why Democracies Are Better at Fighting Outbreaks - The Atlantic,FAKE
4587,Sony Xperia 1 II has 5G and triple rear camera,FAKE
4588,Apple-branded headphones for $399 might be around the corner,FAKE
4589,Crown inquiry told Australia has less-stringent controls on casino junkets than elsewhere | Australia news | The Guardian,FAKE
4590,"GLOBAL MARKETS-Stocks, oil slide; gold spikes as virus fears grip markets",REAL
4591,Huawei launches Sound X smart speaker in Europe to rival Amazon Echo,REAL
4592,UPDATE 2-Huawei launches Mate XS foldable smartphone with better screen,REAL
4593,Breakingviews - Italy is petri dish for western virus control - Reuters,REAL
4594,Coronavirus news: WHO reveals the 'main way' deadly virus is rapidly spreading | World | News | Express.co.uk,FAKE
4595,"Coronavirus UK: COVID-19 can spread WITHOUT showing symptoms, scientists confirm | Science | News | Express.co.uk",FAKE
4596,Your Sony Xperia smartphone will look massively inferior from TODAY - here's why | Express.co.uk,FAKE
4597,Coronavirus MAP: Where is coronavirus now? List of countries infected with COVID-19 | Express.co.uk,FAKE
4598,Coronavirus latest: France urged to close Italy border as virus ‘spins out of control’ | World | News | Express.co.uk,FAKE
4599,Coronavirus crisis: FTSE 100 plummets as deadly outbreak sparks global financial panic | World | News | Express.co.uk,FAKE
4600,Coronavirus travel warning: FCO warns Britons of virus spread as country goes into lockdow | Travel News | Travel | Express.co.uk,FAKE
4601,Pound to euro exchange rate: GBP sees little gain - focus on coronavirus and EU talks | Travel News | Travel | Express.co.uk,FAKE
4602,Nowhere to run as coronavirus fears hit stocks: John Stoltzfus,REAL
4603,UPDATE 3-$474 bln erased from European stocks as virus fears reach fever pitch,REAL
4604,Stocks plunge for a second day as the Dow lost more than 800 points on Tuesday,REAL
4605,Mastercard shares drop after company warns coronavirus may hit 2020 revenue,REAL
4606,"Fed's Mester sees 'downside risk' from coronavirus, but no rate c",REAL
4607,"Warren Buffett calls coronavirus outbreak 'scary stuff,' but says he won't be selling stocks - Reuters",REAL
4608,"UPDATE 1-Buffett calls coronavirus outbreak 'scary,' but says he won't be selling stocks",REAL
4609,"Stocks making the biggest moves midday: Apple, Nvidia, L Brands, Tilray, Zoom Video",REAL
4610,Coronavirus news: Experts warn outbreak could turn into PANDEMIC - more cases in UK and It | World | News | Express.co.uk,FAKE
4611,Dan Walker shut down by James Brokenshire over Priti Patel ‘bullying’ probe | TV & Radio | Showbiz & TV | Express.co.uk,FAKE
4612,EU fury: Why coronavirus plan was blasted by Germany for ‘not making sense’ | World | News | Express.co.uk,FAKE
4613,Coronavirus Italy travel advice: Is it safe to travel to Italy as COVID 19 cases rise? | Travel News | Travel | Express.co.uk,FAKE
4614,Holidays 2020: Britons willing to cancel travel plans as coronavirus spreads globally | Travel News | Travel | Express.co.uk,FAKE
4615,Coronavirus setback: Vaccine to take 'over a decade' as cases surge across Europe | World | News | Express.co.uk,FAKE
4616,Coronavirus conspiracy: Scientists address claims of failed experiment and bioweapon | Weird | News | Express.co.uk,FAKE
4617,Pound US Dollar exchange rate slumps as opportunity to contain Covid-19 ‘narrowing’ | City & Business | Finance | Express.co.uk,FAKE
4618,Coronavirus: Fourth Seal of Apocalypse broken as Bible warning of pestilences unfolds | Weird | News | Express.co.uk,FAKE
4619,Pound euro exchange rate: GBP/EUR dips as France refuses ‘bad trade deal’ with UK | City & Business | Finance | Express.co.uk,FAKE
4620,Virus-driven risk-off move lifts yen versus dollar,REAL
4621,Gold surges to 7-year top as pandemic fears spark safe-haven rush,REAL
4622,"EMERGING MARKETS-Latam stocks, FX no exception to coronavirus-fueled rout",REAL
4623,"UPDATE 2-Warren Buffett calls coronavirus outbreak 'scary stuff,' but says he won't be selling stocks",REAL
4624,China's local government finances to suffer 'interim' impact due to virus - Reuters,REAL
4625,"BRIEF-Buffett discusses coronavirus, Berkshire stock performance, Michael Bloomberg, Bernie Sanders -- CNBC - Reuters",REAL
4626,BofA predicts $62 per barrel 2020 average amid medium-term downside risks - Reuters,REAL
4627,"Coronavirus Italy: Deadly virus cripples north Italy as 50,000 forced to quarantine | World | News | Express.co.uk",FAKE
4628,EU coronavirus crisis exposed: How law could prevent states stopping illness spread | World | News | Express.co.uk,FAKE
4629,Heathrow Airport chaos: Plane delayed as passenger panics over Italy coronavirus | UK | News | Express.co.uk,FAKE
4630,Coronavirus LIVE: Italy added to quarantine list as panic buying leaves shop shelves empty | World | News | Express.co.uk,FAKE
4631,Alex Jones: ‘Knew it’d trip me up!’ The One Show host turns to Matt Baker for help live | Celebrity News | Showbiz & TV | Express.co.uk,FAKE
4632,UK weather forecast: Coldest day of winter set to spark snow travel chaos across England | Weather | News | Express.co.uk,FAKE
4633,Iran news: US fury as Tehran risks coronavirus outbreak eruption in election blow | World | News | Express.co.uk,FAKE
4634,Brexit latest: UK fishermen perfectly highlight EU hypocrisy over 'pillaging UK waters' | Politics | News | Express.co.uk,FAKE
4635,Coronavirus news Strictly’s Karen Hardy hits out as she’s asked about virus on GMB | TV & Radio | Showbiz & TV | Express.co.uk,FAKE
4636,Coronavirus cure: Does a vaccine exist? Who will be first to get the vaccine? | Express.co.uk,FAKE
4637,Coronavirus shock video: Millions queue for 48 hours for face masks | World | News | Express.co.uk,FAKE
4638,Coronavirus: WHO warn to ‘be on alert and ready’ as deadly virus spreads across Europe | World | News | Express.co.uk,FAKE
4639,"Coronavirus Italy news: 50,000 under ‘martial law’ as police lock down towns | World | News | Express.co.uk",FAKE
4640,Coronavirus conspiracy: ‘China unleashed plague' in lab leak - shock cover-up claim | World | News | Express.co.uk,FAKE
4641,Coronavirus news: Virus to spread around globe - expert warns could be 'no end to this' | World | News | Express.co.uk,FAKE
4642,Coronavirus outbreak: Eerie aerial video shows quarantined north Italy town deserted | World | News | Express.co.uk,FAKE
4643,Coronavirus latest: France fears epidemic as more cases ‘very likely’ | World | News | Express.co.uk,FAKE
4644,Rising stocks fuel record profit for Buffett's Berkshire,"(Reuters) - Warren Buffett’s Berkshire Hathaway Inc (BRKa.N) on Saturday posted a 23% decrease in quarterly operating profit, while soaring prices in stock holdings such as Apple Inc (AAPL.O) enabled the conglomerate to smash its old record for full-year earnings. In his annual letter to Berkshire shareholders, Buffett defended Berkshire’s foray into stocks, which comes amid a four-year drought since its last major acquisition that has left Berkshire sitting on $128 billion of cash. Berkshire did step up repurchases of its own stock, buying back roughly $2.2 billion in the quarter. Repurchases totaled $5 billion for the full year. “I am delighted with the increased commitment to share repurchases,” said Thomas Russo, a partner at Gardner, Russo & Gardner, which invests $13 billion, of which 13% is in Berkshire. “It may be a very large arrow in Berkshire’s quiver to increase intrinsic value on a per-share basis.” Nonetheless, while the BNSF railroad and Berkshire Hathaway Energy units showed improvement, reinsurance operations weighed on operating results, and the Geico car insurer posted “subpar performance” as loss claims eclipsed premium growth, according to Cathy Seifert, an analyst at CFRA Research. “The big miss was on the insurance front, though energy and railroads were stronger,” Seifert said. It will be interesting see the impact of coronavirus on freight traffic in the first quarter and beyond.” Fourth-quarter operating profit fell to $4.42 billion, or approximately $2,720 per Class A share, from $5.72 billion, or about $3,484 per share. Berkshire did not write down its 26.6% stake in Kraft Heinz Co (KHC.O), which is struggling to rebound from years of cost-cutting amid changing consumer tastes, though its market value is well below the $13.8 billion carrying cost on Berkshire’s balance sheet. Net income, reflecting stock gains, totaled $29.16 billion, compared with a net loss of $25.39 billion a year earlier. For all of 2019, net income totaled $81.42 billion, topping the record $44.94 billion for 2017, when Berkshire benefited from a lower U.S. corporate tax rate. Such huge swings stem from an accounting rule requiring Berkshire to report paper gains and losses from its stock holdings with net income. Buffett wrote that companies whose stocks Berkshire owns are generating returns that are “remarkable under any circumstances,” especially compared with returns on bonds. Apple soared 86% in 2019 and 31% in the fourth quarter alone, leaving Berkshire with a $73.7 billion year-end stake. Berkshire’s stock was a laggard in 2019, rising 11% compared with a 31.5% gain in the Standard & Poor’s 500 including dividends, in part reflecting the drag from the cash stake. Reporting by Jonathan Stempel in New York; Editing by Giles Elgood,  Megan Davies and Franklin Paul"
4645,Canadian families 'plead urgently' for third evacuation flight from Wuhan - Reuters,REAL
4646,Airlines plunge as Italian coronavirus outbreak threatens longer crisis - Reuters,REAL
4647,"UPDATE 1-Buoyant Turkish tourism wary of slowdown due to Iran, coronavirus worries - Reuters",REAL
4648,Afghanistan confirms first coronavirus case in province bordering Iran - Reuters,REAL
4649,ANALYSIS-Coronavirus concerns spur odd market moves - Reuters,REAL
4650,Treasury yields plunge amid escalating global coronavirus fears,REAL
4651,Coronavirus concerns spur odd market moves - Reuters,REAL
4652,UPDATE 1-China probably saved hundreds of thousands of coronavirus cases-WHO - Reuters,REAL
